BV,Mid,Time,Content
BV113411s76X,947451,7.659,(^_^) 
BV113411s76X,807891,19.799,圣主乱入
BV113411s76X,1819057,15.806,不能说是毫不相关，只能说是一模一样
BV113411s76X,26798384,3.519,下面小窗那个，真会抄袭啊
BV113411s76X,368162,16.159,老爹就是属狗的啊
BV113411s76X,102035,25.699,一模一样
BV113411s76X,1616325,4.819,右下角那个是盗版
BV113411s76X,1929013,14.035,双厨狂喜
BV113411s76X,350036,7.017,双厨狂喜
BV113411s76X,59627,15.15,我看到了厕化
BV113411s76X,686412,31.024,火钳刘明
BV113411s76X,13214,32.579,先有汤姆后有天，档劈大树赛神仙
BV113411s76X,1407386,23.819,先有汤姆后有天，档劈大树赛神仙
BV113411s76X,1376653,3.482,万能开头
BV113411s76X,8969156,32.543,原来汤姆住在旧金山
BV113411s76X,407511,3.218,子鼠多来米
BV113411s76X,316638,20.099,   b
BV113411s76X,545482920,36.379,先有汤姆后有天，档劈大树赛神仙
BV113411s76X,602369,0.742, 汤姆是成龙杰瑞是小玉派斯克是老爹
BV113411s76X,1380086,36.579,违和感被汤姆吃了吗？
BV113411s76X,101506,9.87,童年果然要用童年来击败
BV113411s76X,275527,3.019,你为什么不火
BV113411s76X,25911961,15.639,欢迎来到正版
BV113411s76X,544196,15.735,活钱刘敏
BV113411s76X,297078,6.0,火钳刘明
BV113411s76X,279834,21.279,<-盗版   原版–>
BV113411s76X,102260,5.697,完 全 一 致
BV113411s76X,245931,26.741,先有汤姆后有天，档劈大树赛神仙
BV113411s76X,1736467,6.739,盗版—〉
BV113411s76X,194728,23.213,右下角盗版
BV113411s76X,1479727,25.233,先有汤姆后有天，档劈大树赛神仙
BV113411s76X,935753,31.14,这里一模一样，woc
BV113411s76X,837187,13.908,老山羊hhh
BV113411s76X,1605019,25.439,先有汤姆后有天铁裆劈树赛神仙
BV113411s76X,1279947,15.499,币，要你何用
BV113411s76X,310050,23.013,Tom比龙叔厉害
BV113411s76X,270351,16.212,火钳刘明
BV113411s76X,641659,18.258,《倒霉倒霉倒霉》
BV113411s76X,858766,19.458,离谱
BV113411s76X,1715551,23.781,串味了
BV113411s76X,395646,17.51,火钳刘明
BV113411s76X,1714042,13.724,DNA错乱
BV113411s76X,871674,42.91,火钳刘明
BV113411s76X,1622035,25.988,h火钳刘明
BV113411s76X,813068,20.428,火钳刘明
BV113411s76X,1985074,39.125,牛哇牛哇
BV113411s76X,1576490,31.27,火钳刘明
BV113411s76X,897437,6.659,火钳刘明
BV113411s76X,1908474,14.674,一  模  一  样
BV113411s76X,1504125,13.379,火钳刘明
BV113411s76X,193725,4.711,超威蓝猫历险记
BV113411s76X,1491188,28.039,哈哈哈
BV113411s76X,839758,12.511,开幕雷击
BV113411s76X,1298298,15.76,老爹的确是属狗的
BV113411s76X,28583,15.939,我直接俩硬币砸过去
BV113411s76X,1809569,7.775,火钳刘明
BV113411s76X,680424,10.789,？
BV113411s76X,437573432,21.319,老爹变狗
BV113411s76X,1588158,3.089,火钳刘明
BV113411s76X,1273221,0.318,有才
BV113411s76X,458195,20.259,你说汤姆和圣主打起来哪个会赢，我感觉是汤姆
BV113411s76X,619302,42.419,这他妈是抗击生物能想出来的。
BV113411s76X,826014,7.734,好活当赏
BV113411s76X,25836,35.499,牛批
BV113411s76X,1746723,31.299,先有汤姆后有天，档劈大树赛神仙
BV113411s76X,56519,24.659,火钳刘明
BV113411s76X,695186,13.01,老爹：你礼貌吗？？
BV113411s76X,802797,4.925,剪的很好下次不许再剪了
BV113411s76X,602459747,8.823,火钳刘明
BV113411s76X,485705,13.821,火钳刘明
BV113411s76X,72279,34.385,先有汤姆后有天，档劈大树赛神仙
BV113411s76X,230221,37.826,这里可以再加个投影
BV113411s76X,335038,13.699,↑原版   高仿→
BV113411s76X,30222764,17.831,kksk
BV113411s76X,45913,20.265,成名瞬间：裆劈大树
BV113411s76X,870320,25.559,毫无违和感
BV113411s76X,1891096,18.935,好家伙
BV113411s76X,1551320,39.378,什么意思？老爹是狗？
BV113411s76X,550911,43.925,牛逼
BV113411s76X,1813250,15.82,请选择你的英雄
BV113411s76X,1461952,3.89,火钳刘明
BV113411s76X,93574,31.148,妙妙花中的妙妙屋里了，妙哇。
BV113411s76X,586078,25.829,火钳刘明
BV113411s76X,1472639,14.339,右下角模仿得好像
BV113411s76X,630195,22.722,一模一样
BV113411s76X,446989,0.099,《汤 姆 · 索 亚 历 险 记》
BV113411s76X,550532,39.767,超威蓝猫历险记
BV113411s76X,681467,1.954,好家伙
BV113411s76X,274062,16.899,火钳刘明
BV113411s76X,737233,13.427,火钳刘明
BV113411s76X,1456543,10.219,哈哈哈哈哈哈，这才是原版吧
BV113411s76X,1444656,38.302,。
BV113411s76X,28523,18.06,那是花京院？
BV113411s76X,1685855,5.539,up牛的啊！！
BV113411s76X,1675041,1.259,好棒
BV113411s76X,872407,14.339,《毫无违和感》
BV113411s76X,383449483,13.309,要以童年打败童年
BV113411s76X,1420723,10.779,""""""
BV113411s76X,694565,8.899,666
BV113411s76X,742182,1.585,冥墨
BV113411s76X,932352,14.574,？？?哈哈哈哈哈哈哈哈哈哈哈哈哈哈
BV113411s76X,1753671,41.718,大年初一，正式上映
BV113411s76X,29188,13.199,我一定没睡醒
BV113411s76X,1477720,11.999,卧槽
BV113411s76X,1857384,6.984,好活当赏
BV113411s76X,1523896,6.875,火钳刘明
BV113411s76X,1704203,13.713,击剑
BV113411s76X,1992524,6.581,意思原视频泄露
BV113411s76X,1544778,1.424,回去了吗
BV113411s76X,660387,13.55,全员恶人
BV113411s76X,1773970,42.992,火钳留明
BV113411s76X,214705,42.367,火钳刘明
BV113411s76X,1988873,18.913,想看
BV1134y1o7hi,754574,95.259,带上耳机好舒服
BV1134y1o7hi,1682618,101.438,然然太可爱啦~
BV1134y1o7hi,1716008,22.464,可爱捏
BV1134y1o7hi,456919,2.407,然然千万要实现我的愿望
BV1134y1o7hi,773449,5.501,加油
BV1134y1o7hi,446062,53.096,谢谢你
BV1134y1o7hi,436236,67.603,我是嘉然的狗！！！！！！！！！！！！！
BV1134y1o7hi,527508,34.93,然然变花花
BV1134y1o7hi,1353621,21.985,神一样的偶像，神选偶像嘉然DIANA！
BV1134y1o7hi,1679457,14.362,论嘉然为什么是神
BV1134y1o7hi,1529813,69.051,suki
BV1134y1o7hi,1474212,54.619,可爱捏
BV1134y1o7hi,1322088,0.539,欢迎回来
BV1134y1o7hi,1813909,58.131,可爱捏
BV1134y1o7hi,13354765,11.499,好喜欢
BV1134y1o7hi,491086,28.499,可爱捏
BV1134y1o7hi,881050,22.488,654
BV1134y1o7hi,283036476,12.571,ʚ嘉然ɞʚ嘉然ɞʚ嘉然ɞ
BV1134y1o7hi,1382633,73.549,suki
BV1134y1o7hi,25712,25.11,.
BV1134y1o7hi,1840372,18.999,ʚ嘉然ɞʚ嘉然ɞʚ嘉然ɞ
BV1134y1o7hi,474689,10.679,ʚ♡ɞ
BV1134y1o7hi,3397882,6.959,ʚ♡ɞ
BV1134y1o7hi,160615,6.159,(ˊ˘ˋ*)♡
BV1134y1o7hi,1820910,118.539,♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡
BV1134y1o7hi,1416578,117.459,♡♡♡♡♡♡♡♡♡♡
BV1134y1o7hi,292999,116.019,♡♡♡♡♡♡♡♡♡♡♡♡♡
BV1134y1o7hi,807817,99.499,♡♡♡♡♡♡♡♡♡♡♡
BV1134y1o7hi,228106,73.139,suki
BV1134y1o7hi,552963,23.077,关注嘉然顿顿解馋
BV1134y1o7hi,3368213,117.439,爱
BV1134y1o7hi,203474,108.439,爱
BV1134y1o7hi,1732542,96.999,然然然然然然然
BV1134y1o7hi,434573,92.239,suki
BV1134y1o7hi,374303,75.359,suki
BV1134y1o7hi,1741370,65.179,suki
BV1134y1o7hi,698427,19.644,这个相册软件的滑动为什么相对于视频是平行的啊
BV1134y1o7hi,221024,73.059,suki
BV1134y1o7hi,816255,73.859,有两个然然
BV1134y1o7hi,245203,104.019,画风好可爱呀
BV1134y1o7hi,677410823,102.579,hdhkam
BV1134y1o7hi,571724,55.325,可爱捏
BV1134y1o7hi,187328,92.029,然然然然然然然然然然然然然然
BV1134y1o7hi,96849,77.223,然然可爱捏
BV1134y1o7hi,543832538,70.419,然然可爱捏
BV1134y1o7hi,1683380,116.115,好甜的歌
BV1134y1o7hi,1670271,31.635,好好好
BV1134y1o7hi,85251,73.428,SUKI
BV1134y1o7hi,1764977,22.7,可爱捏
BV1134y1o7hi,1279650,9.579,可爱捏
BV1134y1o7hi,1709760,65.555,suik
BV1134y1o7hi,1914589,10.372,明日香（幻视
BV1134y1o7hi,1486884,10.516,每天一遍，坏事再见
BV1134y1o7hi,310037,35.389,猫中毒 你脆的像张纸！
BV1134y1o7hi,1640510,25.817,脚踢猫中毒！
BV1134y1o7hi,1543225,116.132,画师不错
BV1134y1o7hi,33547,77.266,让我变成光守护嘉然！
BV1134y1o7hi,1991256,28.019,可爱捏
BV1134y1o7hi,1519035,81.086,suki
BV1134y1o7hi,10915924,42.116,喜欢
BV1134y1o7hi,55547,11.048,我壁纸
BV1134y1o7hi,315082,99.537,好好好
BV1134y1o7hi,433242,14.979,可爱捏
BV1134y1o7hi,1475330,81.8,suki
BV1134y1o7hi,220946,74.716,suki
BV1134y1o7hi,188323,40.105,keainie
BV1134y1o7hi,830994,108.391,然然然然然然然然
BV1134y1o7hi,8699209,97.26,然宝可爱滴捏sukisuki
BV1134y1o7hi,632110,24.137,我超运营代发，，
BV1134y1o7hi,1579254,91.827,赢！
BV1134y1o7hi,773642,85.353,suki
BV1134y1o7hi,1511152,91.481,suki
BV1134y1o7hi,688788,10.513,每天一遍，净化心灵
BV1134y1o7hi,585345,4.936,可爱捏
BV1134y1o7hi,1927025,35.825,然然可爱捏
BV1134y1o7hi,1664857,100.208,赢！
BV1134y1o7hi,150380,72.715,suki
BV1134y1o7hi,1987973,66.383,关注嘉然，顿顿解馋
BV1134y1o7hi,160124,31.864,然比可爱捏
BV1134y1o7hi,367974,16.252,然比可爱
BV1134y1o7hi,1670983,67.63,可爱捏
BV1134y1o7hi,223968,8.831,最喜欢的一集
BV1134y1o7hi,1865333,4.967,可爱一周年纪念！
BV1134y1o7hi,524432,23.639,一周年快乐！
BV1134y1o7hi,1526457,22.883,一周年
BV1134y1o7hi,1344837,8.234,一周年啦！
BV1134y1o7hi,466233,7.779,一周年快乐！
BV1134y1o7hi,924852,3.199,好好好！
BV1134y1o7hi,1950204,12.477,好耶！
BV1134y1o7hi,655736,74.707,耳机起飞了
BV1134y1o7hi,1665208,33.6,罕见
BV1134y1o7hi,1852339,83.989,sukisuki
BV1134y1o7hi,1773363,32.918,可爱捏
BV1134y1o7hi,767571,94.3,suki suki suki
BV1134y1o7hi,1980530,89.661,suki suki suki
BV1134y1o7hi,1640080,44.159,可爱捏
BV1134y1o7hi,59576,1.673,关注嘉然，顿顿解馋！！！
BV1134y1o7hi,839683,5.438,好可爱
BV1134y1o7hi,96900,22.124,嘉然！！！
BV1134y1o7hi,1458531,79.099,我直接教室里外放外放
BV1134y1o7hi,292051,29.95,あなたそれはYOU 有名人なの
BV1134y1o7hi,1493144,25.259,然然好可爱啊！
BV1134y1o7hi,1605993,87.902,嘉然！
BV1134y1o7hi,110020,68.339,甚麼
BV1134y1o7hi,1783092,72.113,好好听
BV1134y1o7hi,12968717,55.553,关注嘉然，顿顿解馋
BV1134y1o7hi,1476031,54.233,然然♡
BV1134y1o7hi,1780999,12.583,每日一遍
BV1134y1o7hi,491086,15.779,我真的好喜欢你啊
BV1134y1o7hi,17197,32.729,小米9是吧
BV1134y1o7hi,1268832,86.31,嘉晚饭 赢！
BV1134y1o7hi,1815023,34.511,呜呜呜然然我好喜欢你啊呜呜呜
BV1134y1o7hi,1641423,74.197,好耶
BV1134y1o7hi,1998893,54.699,FBI：“Open the door！”
BV1134y1o7hi,1524313,4.873,每周必看
BV1134y1o7hi,1383157,43.418,然然好可愛好可愛好可愛好可愛！！！！
BV1134y1o7hi,1376899,25.148,太可爱了然然
BV1134y1o7hi,831404,40.818,小细节：冰箱还没有然比高（
BV1134y1o7hi,555896,67.619,suki dayo
BV1134y1o7hi,19236,74.258,suki！
BV1134y1o7hi,1953605,71.869,suki！
BV1134y1o7hi,177229,54.631,满海余光都是你，亿万星辰犹不及。
BV1134y1o7hi,308879,36.37,已经关注了鸡蛋哪里领
BV1134y1o7hi,693793,32.125,已经关注了鸡蛋哪里领
BV1134y1o7hi,1346087,6.494,每日一溜
BV1134y1o7hi,161366,113.383,然然唱的好听捏
BV1134y1o7hi,700560,32.319,可爱滴捏
BV1134y1o7hi,1448397,12.325,然然可爱单推了
BV1134y1o7hi,198575,11.289,然然然然然然
BV1134y1o7hi,1986695,64.023,suki
BV1134y1o7hi,1778090,1.087,然然我爱你
BV1134y1o7hi,1669994,76.948,suki
BV1134y1o7hi,922873,103.739,截圖幹啥，愣著啊！
BV1134y1o7hi,1601124,0.659,每晚一遍
BV1134y1o7hi,413429,3.069,每日一遍
BV1134y1o7hi,1743411,50.274,太然了，今天我和我爸只能活一个
BV1134y1o7hi,414784,11.641,我也爱你
BV1134y1o7hi,764836,18.768,植物大战僵尸
BV1134y1o7hi,347728,25.235,然然可爱捏
BV1134y1o7hi,276686,23.815,喜欢！
BV1134y1o7hi,542507083,74.652,很难不suki
BV1134y1o7hi,461381,25.676,心动警告
BV1134y1o7hi,1640295,18.25,心动警告
BV1134y1o7hi,339081,28.306,人呢
BV1134y1o7hi,766795,19.059,然然，我的然然
BV1134y1o7hi,720708,15.385,然然
BV1134y1o7hi,661624,45.353,我超！冰！
BV1134y1o7hi,414879,32.103,然然竟然也用小米
BV1134y1o7hi,11691,89.338,赢
BV1134y1o7hi,1279351,12.883,打住，让然然想一想
BV1134y1o7hi,142824,83.266,很难不suki
BV1134y1o7hi,853405,40.893,然然然然然然然然
BV1134y1o7hi,1624327,30.379,可爱捏
BV1134y1o7hi,634935,103.162,suki
BV1134y1o7hi,1508129,89.397,嘉晚饭，赢！！
BV1134y1o7hi,930200,95.034,赢！
BV1134y1o7hi,1377331,45.259,马良蘸着彩虹糖浆画出你。
BV1134y1o7hi,734755,41.699,马良蘸着彩虹糖浆画出你。
BV1134y1o7hi,608613,10.573,竟然忘了点赞 我有罪
BV1134y1o7hi,513137,30.158,喜欢喜欢
BV1134y1o7hi,1399667,105.493,真的好好看
BV1134y1o7hi,1295909,33.324,超可爱
BV1134y1o7hi,306513,27.179,然然然然然然然然然然
BV1134y1o7hi,1603722,88.02,赢！！！
BV1134y1o7hi,757995,47.096,好好好
BV1134y1o7hi,1325990,8.0,可爱捏
BV1134y1o7hi,1365439,74.122,suki
BV1134y1o7hi,420735,74.081,suki
BV1134y1o7hi,20990353,16.355,6月1号的兄弟
BV1134y1o7hi,317765,116.242,mua
BV1134y1o7hi,1846632,86.945,嘉晚饭，赢！
BV1134y1o7hi,1547371,31.705,竟然用水滴屏
BV1134y1o7hi,96161,32.006,一眼小米9
BV1134y1o7hi,1609188,65.455,我带着耳机这是怎么回事？
BV1134y1o7hi,220114788,22.608,嘉然好可爱
BV1134y1o7hi,119677,72.971,suki
BV1134y1o7hi,1649407,116.244,muamuamua
BV1134y1o7hi,368369,78.777,sukisuki
BV1134y1o7hi,1796909,49.067,关注嘉然 顿顿解馋
BV1134y1o7hi,762803,34.645,然然可爱捏
BV1134y1o7hi,489603,67.739,再见了嘉然，我最喜欢的是你这首歌了
BV1134y1o7hi,1979100,31.55,吃嘛嘛香 身体倍儿棒
BV1134y1o7hi,884760,17.723,嘉然可爱捏
BV1134y1o7hi,738037,82.04,&
BV1134y1o7hi,811360,67.499,suki
BV1134y1o7hi,436145,43.502,然然然然！
BV1134y1o7hi,1796302,119.592,SUKI
BV1134y1o7hi,602452,99.981,然然，可爱捏~
BV1134y1o7hi,731673,89.756,kksk
BV1134y1o7hi,673599,42.131,然然可爱捏
BV1134y1o7hi,1602217,98.775,kimino彼女！！！
BV1134y1o7hi,1895058,81.503,可爱可爱
BV1134y1o7hi,324072946,75.223,可爱捏
BV1134y1o7hi,1871169,73.777,关注嘉然，顿顿解馋！关注嘉然，顿顿解馋！
BV1134y1o7hi,1680600,10.337,关注嘉然，顿顿解馋！关注嘉然，顿顿解馋！
BV1134y1o7hi,149031,3.737,然然！
BV1134y1o7hi,1788076,100.011,suki!!
BV1134y1o7hi,455620,56.059,好好好
BV1134y1o7hi,139181,70.099,关注嘉然然 ！！顿顿解馋馋！！！
BV1134y1o7hi,1599062,62.059,关注嘉然然 ！！顿顿解馋馋！！！
BV1134y1o7hi,658325,23.099,关注嘉然然 ！！顿顿解馋馋！！！
BV1134y1o7hi,1295834,12.459,关注嘉然然 ！！顿顿解馋馋！！！
BV1134y1o7hi,898008,30.613,suki
BV1134y1o7hi,1602333,29.427,我の老婆
BV1134y1o7hi,42657,27.572,然然可爱捏
BV1134y1o7hi,1505882,4.819,然比可爱捏！
BV1134y1o7hi,529068,90.343,Suki
BV1134y1o7hi,544327,30.3,真爱，不是没有分歧，没有争吵；而是只要你愿意宽容，我就愿意坚持
BV1134y1o7hi,1546439,94.263,suki
BV1134y1o7hi,1802074,89.131,赢
BV1134y1o7hi,1951703,112.425,mua
BV1134y1o7hi,508197,80.149,suki
BV1134y1o7hi,656589,16.443,↓谁是你老婆？你再想想？↓
BV1134y1o7hi,636864,94.219,可爱
BV1134y1o7hi,104514,105.051,是水母
BV1134y1o7hi,1354465,28.536,高质量
BV1134y1o7hi,805124,70.43,suki
BV1134y1o7hi,644706,32.709,无法跨越的大山
BV1134y1o7hi,1967547,80.357,suki suki
BV1134y1o7hi,1392874,19.339,草好可爱
BV1134y1o7hi,1806701,35.309,然然可爱捏
BV1134y1o7hi,139220,66.88,然然可爱捏
BV1134y1o7hi,1653177,12.517,然然
BV1134y1o7hi,1853527,65.142,SUKI
BV1134y1o7hi,431233688,29.869,好好好
BV1134y1o7hi,1657749,13.001,打住，让然然想一想
BV1134y1o7hi,1580782,6.654,好好好
BV1134y1o7hi,897002,95.525,赢
BV1134y1o7hi,1847029,72.259,suki
BV1134y1o7hi,1544698,24.19,风格太先进辣
BV1134y1o7hi,1983769,70.941,兄弟们，我怎么在飞啊
BV1134y1o7hi,1290402,113.744,嘉门
BV1134y1o7hi,78054,13.831,后来的后来，我对你只剩下一点回忆了，但无论何时总是能再说出一句喜欢
BV1134y1o7hi,27785817,35.74,然然可爱捏
BV1134y1o7hi,399111648,78.815,然然我爱你
BV1134y1o7hi,1689026,101.906,这个东西每一帧都可以当做壁纸。
BV1134y1o7hi,187946,72.869,耳机起飞
BV1134y1o7hi,656990,116.464,mua
BV1134y1o7hi,3493109610580914,89.364,suki！
BV1134y1o7hi,360861964,73.511,suki
BV1134y1o7hi,171211,98.506,爱的战士！！！
BV1134y1o7hi,1602366,77.539,suki
BV1134y1o7hi,164208,23.686,哈耶！
BV1134y1o7hi,1443355,40.064,鼻子呢
BV1134y1o7hi,1912126,27.276,可爱捏
BV1134y1o7hi,1868025,90.071,赢
BV1134y1o7hi,1631734,32.649,小米10
BV1134y1o7hi,1334147,30.163,汪汪汪汪汪汪汪汪汪汪汪
BV1134y1o7hi,1739530,6.225,然然可爱捏
BV1134y1o7hi,194307,84.097,suki就是鼠鼠子然然捏
BV1134y1o7hi,661440,36.599,然然可爱捏
BV1134y1o7hi,638823,7.393,好好好好好好
BV1134y1o7hi,45804,34.527,然然 你带我走吧
BV1134y1o7hi,1745133,74.894,suki
BV1134y1o7hi,142315,42.059,可爱捏
BV1134y1o7hi,34440,72.062,嘉然斯梦游仙境[dog]
BV1134y1o7hi,463319,101.42,老虚
BV1134y1o7hi,281933,80.098,是我对然然的爱哦
BV1134y1o7hi,464497,56.579,嗨呀，是我吗
BV1134y1o7hi,1794682,95.438,嘉晚饭！！！
BV1134y1o7hi,1312041,114.619,suki
BV1134y1o7hi,142541,15.936,我超！！
BV1134y1o7hi,735869,21.86,然然!
BV1134y1o7hi,1623366,90.363,赢
BV1134y1o7hi,682806,69.044,我是夹心糖呢
BV1134y1o7hi,860254,25.498,好可爱
BV1134y1o7hi,1619287,89.915,水母！！！！！！！
BV1134y1o7hi,316080,14.683,这不是吕小鱼么？
BV1134y1o7hi,924185,75.388,suki
BV1134y1o7hi,1673262,59.515,关注嘉然，顿顿解馋！！！
BV1134y1o7hi,225403,0.943,关注嘉然，顿顿解馋！！！
BV1134y1o7hi,1335930,61.451,关注嘉然，顿顿解馋
BV1134y1o7hi,262730,76.113,suki
BV1134y1o7hi,843325,67.594,冰冰冰冰冰冰冰冰冰！
BV1134y1o7hi,474702359,64.634,飞飞飞飞飞飞飞飞飞飞飞飞飞飞飞飞飞飞飞飞飞飞飞飞飞飞飞飞飞飞飞飞飞飞飞飞
BV1134y1o7hi,103652,0.9,关注嘉然，顿顿解馋！！！！！！！
BV1134y1o7hi,944562,0.9,关注嘉然，顿顿解馋！！！！！！！
BV1134y1o7hi,737194,0.9,关注嘉然，顿顿解馋！！！！！！！
BV1134y1o7hi,1679796,0.9,关注嘉然，顿顿解馋！！！！！！！
BV1134y1o7hi,1594687,0.9,关注嘉然，顿顿解馋！！！！！！！
BV1134y1o7hi,67508,0.9,关注嘉然，顿顿解馋！！！！！！！
BV1134y1o7hi,686371,48.978,林子
BV1134y1o7hi,1519538,70.879,suki
BV1134y1o7hi,425775,89.918,嘉晚饭！赢！
BV1134y1o7hi,1542079,75.375,说真的这个mv质量真的太高了
BV1134y1o7hi,1992963,3.887,可爱捏
BV1134y1o7hi,1561152,90.795,SUKISUKI
BV1134y1o7hi,1913552,78.19,SUKI
BV1134y1o7hi,13667,16.823,好好好
BV1134y1o7hi,1997552,67.235,是双声道！
BV1134y1o7hi,494291,2.039,关注嘉然，顿顿解馋
BV1134y1o7hi,748462,103.195,嘉心糖视角
BV1134y1o7hi,1541416,79.855,suki
BV1134y1o7hi,921974,83.831,很难不suki
BV1134y1o7hi,28266043,114.081,好美啊
BV1134y1o7hi,274407,107.189,自卑了怎么回事T__T
BV1134y1o7hi,1612112,59.769,令人感叹
BV1134y1o7hi,327757321,57.109,原本嘉心糖的设定是兔兔，但现在。。
BV1134y1o7hi,1890214,87.191,嘉然我好喜欢你啊，为了你，我要唱猫中毒
BV1134y1o7hi,602126,24.733,那一个小呆毛，我爱了啊！！！
BV1134y1o7hi,176037767,17.395,甜过头了呜呜
BV1134y1o7hi,1562041,5.075,对了这是什么番？
BV1134y1o7hi,477416,3.655,这番我追了
BV1134y1o7hi,1511200,88.322,赢
BV1134y1o7hi,1953331,27.211,我真的好喜欢你啊，然然～
BV1134y1o7hi,846650,22.432,向猫中毒宣战！！
BV1134y1o7hi,1615511,94.766,赢
BV1134y1o7hi,1812853,4.739,可爱捏
BV1134y1o7hi,1789849,103.543,鼠鼠，赢！
BV1134y1o7hi,290822,2.839,永远的神
BV1134y1o7hi,8047632,23.499,真屑
BV1134y1o7hi,332193,41.96,然然可爱捏
BV1134y1o7hi,441890,9.547,然然可爱捏
BV1134y1o7hi,510963,2.442,然然可爱捏
BV1134y1o7hi,534469,81.379,suki捏
BV1134y1o7hi,90920,60.119,嘉然你真的太可爱了
BV1134y1o7hi,411188,91.955,sukiki捏
BV1134y1o7hi,874980,32.378,然然可爱捏
BV1134y1o7hi,504541,4.8,然然可爱捏
